rowId,depAirportId,arrAirportId,airlineId,airlineName,aircraftTypes
48930,1294,1323,10,Transaustralian Air Express,Airbus A320
48931,1298,5,10,Transaustralian Air Express,Airbus A320
48932,1323,1294,10,Transaustralian Air Express,Airbus A320
48933,1311,5,10,Transaustralian Air Express,Airbus A320
48934,5,1298,10,Transaustralian Air Express,Airbus A320
48935,5,1311,10,Transaustralian Air Express,Airbus A320
48936,5,1329,10,Transaustralian Air Express,Airbus A320
48937,1329,5,10,Transaustralian Air Express,Airbus A320
48938,91,1629,27,Transbrasil,Airbus A320
48939,91,105,27,Transbrasil,Airbus A320
48940,91,112,27,Transbrasil,Airbus A320
48941,91,1182,27,Transbrasil,Airbus A320
48942,91,122,27,Transbrasil,Airbus A320
48943,91,156,27,Transbrasil,Airbus A320
48944,91,120,27,Transbrasil,Airbus A320
48945,91,173,27,Transbrasil,Airbus A320
48946,91,184,27,Transbrasil,Airbus A320
48947,1629,91,27,Transbrasil,Airbus A320
48948,1629,1630,27,Transbrasil,Airbus A320
48949,1629,1631,27,Transbrasil,Airbus A320
48950,1629,156,27,Transbrasil,Airbus A320
48951,1629,120,27,Transbrasil,Airbus A320
48952,1629,184,27,Transbrasil,Airbus A320
48953,1629,1649,27,Transbrasil,Airbus A320
48954,1629,1643,27,Transbrasil,Airbus A320
48955,98,184,27,Transbrasil,Airbus A320
48956,190,184,27,Transbrasil,Airbus A320
48957,105,91,27,Transbrasil,Airbus A320
48958,105,112,27,Transbrasil,Airbus A320
48959,105,122,27,Transbrasil,Airbus A320
48960,105,138,27,Transbrasil,Airbus A320
48961,105,136,27,Transbrasil,Airbus A320
48962,105,147,27,Transbrasil,Airbus A320
48963,105,152,27,Transbrasil,Airbus A320
48964,105,2334,27,Transbrasil,Airbus A320
48965,105,173,27,Transbrasil,Airbus A320
48966,105,178,27,Transbrasil,Airbus A320
48967,105,189,27,Transbrasil,Airbus A320
48968,99,156,27,Transbrasil,Airbus A320
48969,99,184,27,Transbrasil,Airbus A320
48970,1630,1629,27,Transbrasil,Airbus A320
48971,1630,156,27,Transbrasil,Airbus A320
48972,1630,120,27,Transbrasil,Airbus A320
48973,1630,184,27,Transbrasil,Airbus A320
48974,1630,1649,27,Transbrasil,Airbus A320
48975,112,91,27,Transbrasil,Airbus A320
48976,112,105,27,Transbrasil,Airbus A320
48977,112,122,27,Transbrasil,Airbus A320
48978,112,120,27,Transbrasil,Airbus A320
48979,112,173,27,Transbrasil,Airbus A320
48980,1182,91,27,Transbrasil,Airbus A320
48981,1182,122,27,Transbrasil,Airbus A320
48982,1182,173,27,Transbrasil,Airbus A320
48983,1182,2026,27,Transbrasil,Airbus A320
48984,122,91,27,Transbrasil,Airbus A320
48985,122,105,27,Transbrasil,Airbus A320
48986,122,112,27,Transbrasil,Airbus A320
48987,122,1182,27,Transbrasil,Airbus A320
48988,122,156,27,Transbrasil,Airbus A320
48989,122,184,27,Transbrasil,Airbus A320
48990,1631,1629,27,Transbrasil,Airbus A320
48991,138,105,27,Transbrasil,Airbus A320
48992,138,184,27,Transbrasil,Airbus A320
48993,136,105,27,Transbrasil,Airbus A320
48994,136,156,27,Transbrasil,Airbus A320
48995,136,184,27,Transbrasil,Airbus A320
48996,1215,173,27,Transbrasil,Airbus A320
48997,147,105,27,Transbrasil,Airbus A320
48998,147,156,27,Transbrasil,Airbus A320
48999,147,184,27,Transbrasil,Airbus A320
49000,154,156,27,Transbrasil,Airbus A320
49001,154,184,27,Transbrasil,Airbus A320
49002,156,91,27,Transbrasil,Airbus A320
49003,156,1629,27,Transbrasil,Airbus A320
49004,156,99,27,Transbrasil,Airbus A320
49005,156,1630,27,Transbrasil,Airbus A320
49006,156,122,27,Transbrasil,Airbus A320
49007,156,136,27,Transbrasil,Airbus A320
49008,156,147,27,Transbrasil,Airbus A320
49009,156,154,27,Transbrasil,Airbus A320
49010,156,2334,27,Transbrasil,Airbus A320
49011,156,173,27,Transbrasil,Airbus A320
49012,156,1643,27,Transbrasil,Airbus A320
49013,152,105,27,Transbrasil,Airbus A320
49014,884,184,27,Transbrasil,Airbus A320
49015,2334,105,27,Transbrasil,Airbus A320
49016,2334,156,27,Transbrasil,Airbus A320
49017,2334,120,27,Transbrasil,Airbus A320
49018,120,91,27,Transbrasil,Airbus A320
49019,120,1629,27,Transbrasil,Airbus A320
49020,120,1630,27,Transbrasil,Airbus A320
49021,120,112,27,Transbrasil,Airbus A320
49022,120,2334,27,Transbrasil,Airbus A320
49023,173,91,27,Transbrasil,Airbus A320
49024,173,105,27,Transbrasil,Airbus A320
49025,173,112,27,Transbrasil,Airbus A320
49026,173,1182,27,Transbrasil,Airbus A320
49027,173,1215,27,Transbrasil,Airbus A320
49028,173,156,27,Transbrasil,Airbus A320
49029,178,105,27,Transbrasil,Airbus A320
49030,2026,1182,27,Transbrasil,Airbus A320
49031,184,91,27,Transbrasil,Airbus A320
49032,184,1629,27,Transbrasil,Airbus A320
49033,184,98,27,Transbrasil,Airbus A320
49034,184,190,27,Transbrasil,Airbus A320
49035,184,99,27,Transbrasil,Airbus A320
49036,184,1630,27,Transbrasil,Airbus A320
49037,184,122,27,Transbrasil,Airbus A320
49038,184,138,27,Transbrasil,Airbus A320
49039,184,136,27,Transbrasil,Airbus A320
49040,184,147,27,Transbrasil,Airbus A320
49041,184,154,27,Transbrasil,Airbus A320
49042,184,884,27,Transbrasil,Airbus A320
49043,184,189,27,Transbrasil,Airbus A320
49044,184,1643,27,Transbrasil,Airbus A320
49045,189,105,27,Transbrasil,Airbus A320
49046,189,184,27,Transbrasil,Airbus A320
49047,1649,1629,27,Transbrasil,Airbus A320
49048,1649,1630,27,Transbrasil,Airbus A320
49049,1643,1629,27,Transbrasil,Airbus A320
49050,1643,184,27,Transbrasil,Airbus A320
49051,2021,950,123,Taban Air Lines,Airbus A320
49052,950,2021,123,Taban Air Lines,Airbus A320
49053,1379,1384,312,Tobago Express,Airbus A320
49054,2077,1384,312,Tobago Express,Airbus A320
49055,1384,1379,312,Tobago Express,Airbus A320
49056,1384,2077,312,Tobago Express,Airbus A320
49057,1384,1374,312,Tobago Express,Airbus A320
49058,1384,2182,312,Tobago Express,Airbus A320
49059,1374,1384,312,Tobago Express,Airbus A320
49060,2182,1384,312,Tobago Express,Airbus A320
49061,359,1095,445,Tradewinds Airlines,Airbus A320
49062,1140,1095,445,Tradewinds Airlines,Airbus A320
49063,720,1095,445,Tradewinds Airlines,Airbus A320
49064,2069,1095,445,Tradewinds Airlines,Airbus A320
49065,2198,1095,445,Tradewinds Airlines,Airbus A320
49066,1796,1095,445,Tradewinds Airlines,Airbus A320
49067,2759,1095,445,Tradewinds Airlines,Airbus A320
49068,1095,359,445,Tradewinds Airlines,Airbus A320
49069,1095,1140,445,Tradewinds Airlines,Airbus A320
49070,1095,720,445,Tradewinds Airlines,Airbus A320
49071,1095,2069,445,Tradewinds Airlines,Airbus A320
49072,1095,2198,445,Tradewinds Airlines,Airbus A320
49073,1095,1796,445,Tradewinds Airlines,Airbus A320
49074,1095,2759,445,Tradewinds Airlines,Airbus A320
49075,1095,1817,445,Tradewinds Airlines,Airbus A320
49076,1095,382,445,Tradewinds Airlines,Airbus A320
49077,1817,1095,445,Tradewinds Airlines,Airbus A320
49078,382,1095,445,Tradewinds Airlines,Airbus A320
49079,1398,2288,272,Tecnicas Fotograficas,Airbus A320
49080,1398,1957,272,Tecnicas Fotograficas,Airbus A320
49081,1398,564,272,Tecnicas Fotograficas,Airbus A320
49082,1399,2259,272,Tecnicas Fotograficas,Airbus A320
49083,1399,1396,272,Tecnicas Fotograficas,Airbus A320
49084,1399,1409,272,Tecnicas Fotograficas,Airbus A320
49085,2259,1399,272,Tecnicas Fotograficas,Airbus A320
49086,2259,1396,272,Tecnicas Fotograficas,Airbus A320
49087,2259,1409,272,Tecnicas Fotograficas,Airbus A320
49088,2288,1398,272,Tecnicas Fotograficas,Airbus A320
49089,1957,1398,272,Tecnicas Fotograficas,Airbus A320
49090,564,1398,272,Tecnicas Fotograficas,Airbus A320
49091,564,1409,272,Tecnicas Fotograficas,Airbus A320
49092,1396,1399,272,Tecnicas Fotograficas,Airbus A320
49093,1396,2259,272,Tecnicas Fotograficas,Airbus A320
49094,1925,1409,272,Tecnicas Fotograficas,Airbus A320
49095,1409,1399,272,Tecnicas Fotograficas,Airbus A320
49096,1409,2259,272,Tecnicas Fotograficas,Airbus A320
49097,1409,564,272,Tecnicas Fotograficas,Airbus A320
49098,1409,1925,272,Tecnicas Fotograficas,Airbus A320
49099,1409,201,272,Tecnicas Fotograficas,Airbus A320
49100,201,1409,272,Tecnicas Fotograficas,Airbus A320
49101,2077,705,438,Telford Aviation,Airbus A320
49102,705,2077,438,Telford Aviation,Airbus A320
49103,2237,1278,275,Trabajos Aereos Murcianos,Airbus A320
49104,2237,804,275,Trabajos Aereos Murcianos,Airbus A320
49105,2237,2259,275,Trabajos Aereos Murcianos,Airbus A320
49106,2261,804,275,Trabajos Aereos Murcianos,Airbus A320
49107,2261,2259,275,Trabajos Aereos Murcianos,Airbus A320
49108,2242,2259,275,Trabajos Aereos Murcianos,Airbus A320
49109,2246,2259,275,Trabajos Aereos Murcianos,Airbus A320
49110,1278,2237,275,Trabajos Aereos Murcianos,Airbus A320
49111,1278,2241,275,Trabajos Aereos Murcianos,Airbus A320
49112,1278,2259,275,Trabajos Aereos Murcianos,Airbus A320
49113,804,2237,275,Trabajos Aereos Murcianos,Airbus A320
49114,804,2261,275,Trabajos Aereos Murcianos,Airbus A320
49115,804,2259,275,Trabajos Aereos Murcianos,Airbus A320
49116,2241,1278,275,Trabajos Aereos Murcianos,Airbus A320
49117,2255,2259,275,Trabajos Aereos Murcianos,Airbus A320
49118,1270,2259,275,Trabajos Aereos Murcianos,Airbus A320
49119,2259,2237,275,Trabajos Aereos Murcianos,Airbus A320
49120,2259,2261,275,Trabajos Aereos Murcianos,Airbus A320
49121,2259,2242,275,Trabajos Aereos Murcianos,Airbus A320
49122,2259,2246,275,Trabajos Aereos Murcianos,Airbus A320
49123,2259,1278,275,Trabajos Aereos Murcianos,Airbus A320
49124,2259,804,275,Trabajos Aereos Murcianos,Airbus A320
49125,2259,2255,275,Trabajos Aereos Murcianos,Airbus A320
49126,2259,1270,275,Trabajos Aereos Murcianos,Airbus A320
49127,2259,1281,275,Trabajos Aereos Murcianos,Airbus A320
49128,2259,2330,275,Trabajos Aereos Murcianos,Airbus A320
49129,2259,1931,275,Trabajos Aereos Murcianos,Airbus A320
49130,2259,996,275,Trabajos Aereos Murcianos,Airbus A320
49131,1281,2259,275,Trabajos Aereos Murcianos,Airbus A320
49132,2330,2259,275,Trabajos Aereos Murcianos,Airbus A320
49133,1931,2259,275,Trabajos Aereos Murcianos,Airbus A320
49134,996,2259,275,Trabajos Aereos Murcianos,Airbus A320
49135,2369,1515,310,Thai Flying Helicopter Service,Airbus A320
49136,2369,2538,310,Thai Flying Helicopter Service,Airbus A320
49137,2196,2199,310,Thai Flying Helicopter Service,Airbus A320
49138,2196,2214,310,Thai Flying Helicopter Service,Airbus A320
49139,2199,2196,310,Thai Flying Helicopter Service,Airbus A320
49140,720,574,310,Thai Flying Helicopter Service,Airbus A320
49141,720,605,310,Thai Flying Helicopter Service,Airbus A320
49142,2198,2196,310,Thai Flying Helicopter Service,Airbus A320
49143,574,604,310,Thai Flying Helicopter Service,Airbus A320
49144,1515,2369,310,Thai Flying Helicopter Service,Airbus A320
49145,604,569,310,Thai Flying Helicopter Service,Airbus A320
49146,604,574,310,Thai Flying Helicopter Service,Airbus A320
49147,604,600,310,Thai Flying Helicopter Service,Airbus A320
49148,604,605,310,Thai Flying Helicopter Service,Airbus A320
49149,2538,2369,310,Thai Flying Helicopter Service,Airbus A320
49150,617,569,310,Thai Flying Helicopter Service,Airbus A320
49151,691,574,310,Thai Flying Helicopter Service,Airbus A320
49152,691,579,310,Thai Flying Helicopter Service,Airbus A320
49153,691,670,310,Thai Flying Helicopter Service,Airbus A320
49154,1034,1491,450,Transport Facilitators,Airbus A320
49155,1034,362,450,Transport Facilitators,Airbus A320
49156,1434,1491,450,Transport Facilitators,Airbus A320
49157,2311,1491,450,Transport Facilitators,Airbus A320
49158,1096,1491,450,Transport Facilitators,Airbus A320
49159,2313,1491,450,Transport Facilitators,Airbus A320
49160,1924,1491,450,Transport Facilitators,Airbus A320
49161,2318,1491,450,Transport Facilitators,Airbus A320
49162,2319,1491,450,Transport Facilitators,Airbus A320
49163,2171,1491,450,Transport Facilitators,Airbus A320
49164,1009,1491,450,Transport Facilitators,Airbus A320
49165,2333,1491,450,Transport Facilitators,Airbus A320
49166,1491,1034,450,Transport Facilitators,Airbus A320
49167,1491,1434,450,Transport Facilitators,Airbus A320
49168,1491,2311,450,Transport Facilitators,Airbus A320
49169,1491,1096,450,Transport Facilitators,Airbus A320
49170,1491,2313,450,Transport Facilitators,Airbus A320
49171,1491,1924,450,Transport Facilitators,Airbus A320
49172,1491,2318,450,Transport Facilitators,Airbus A320
49173,1491,2319,450,Transport Facilitators,Airbus A320
49174,1491,2171,450,Transport Facilitators,Airbus A320
49175,1491,1009,450,Transport Facilitators,Airbus A320
49176,1491,2333,450,Transport Facilitators,Airbus A320
49177,1491,943,450,Transport Facilitators,Airbus A320
49178,1491,2337,450,Transport Facilitators,Airbus A320
49179,1491,810,450,Transport Facilitators,Airbus A320
49180,1491,2260,450,Transport Facilitators,Airbus A320
49181,1491,1440,450,Transport Facilitators,Airbus A320
49182,1491,999,450,Transport Facilitators,Airbus A320
49183,943,1491,450,Transport Facilitators,Airbus A320
49184,2337,1491,450,Transport Facilitators,Airbus A320
49185,810,1491,450,Transport Facilitators,Airbus A320
49186,2260,1491,450,Transport Facilitators,Airbus A320
49187,362,1034,450,Transport Facilitators,Airbus A320
49188,1440,1491,450,Transport Facilitators,Airbus A320
49189,999,1491,450,Transport Facilitators,Airbus A320
49190,2300,1925,363,TG Aviation,Airbus A320
49191,2008,1417,363,TG Aviation,Airbus A320
49192,1417,2008,363,TG Aviation,Airbus A320
49193,1925,2300,363,TG Aviation,Airbus A320
49194,1924,1420,274,Trabajos Aereos,Airbus A320
49195,1924,1421,274,Trabajos Aereos,Airbus A320
49196,1885,1420,274,Trabajos Aereos,Airbus A320
49197,1420,1924,274,Trabajos Aereos,Airbus A320
49198,1420,1885,274,Trabajos Aereos,Airbus A320
49199,1420,1904,274,Trabajos Aereos,Airbus A320
49200,1420,1937,274,Trabajos Aereos,Airbus A320
49201,1420,1959,274,Trabajos Aereos,Airbus A320
49202,1420,1983,274,Trabajos Aereos,Airbus A320
49203,1420,682,274,Trabajos Aereos,Airbus A320
49204,1904,1420,274,Trabajos Aereos,Airbus A320
49205,1904,1421,274,Trabajos Aereos,Airbus A320
49206,1421,1924,274,Trabajos Aereos,Airbus A320
49207,1421,1904,274,Trabajos Aereos,Airbus A320
49208,1421,1937,274,Trabajos Aereos,Airbus A320
49209,1421,1983,274,Trabajos Aereos,Airbus A320
49210,1937,1420,274,Trabajos Aereos,Airbus A320
49211,1937,1421,274,Trabajos Aereos,Airbus A320
49212,1959,1420,274,Trabajos Aereos,Airbus A320
49213,1983,1420,274,Trabajos Aereos,Airbus A320
49214,1983,1421,274,Trabajos Aereos,Airbus A320
49215,682,1420,274,Trabajos Aereos,Airbus A320
49216,2297,1419,47,Transport Canada,Airbus A320
49217,2297,1727,47,Transport Canada,Airbus A320
49218,222,1419,47,Transport Canada,Airbus A320
49219,859,1419,47,Transport Canada,Airbus A320
49220,867,1419,47,Transport Canada,Airbus A320
49221,1270,1419,47,Transport Canada,Airbus A320
49222,1737,1419,47,Transport Canada,Airbus A320
49223,1419,2297,47,Transport Canada,Airbus A320
49224,1419,222,47,Transport Canada,Airbus A320
49225,1419,859,47,Transport Canada,Airbus A320
49226,1419,867,47,Transport Canada,Airbus A320
49227,1419,1270,47,Transport Canada,Airbus A320
49228,1419,1737,47,Transport Canada,Airbus A320
49229,1419,1739,47,Transport Canada,Airbus A320
49230,1419,1727,47,Transport Canada,Airbus A320
49231,1419,1280,47,Transport Canada,Airbus A320
49232,1739,1419,47,Transport Canada,Airbus A320
49233,1727,2297,47,Transport Canada,Airbus A320
49234,1727,1419,47,Transport Canada,Airbus A320
49235,1280,1419,47,Transport Canada,Airbus A320
49236,2785,1419,47,Transport Canada,Airbus A320
49237,760,733,305,Tajikair,Airbus A320
49238,760,736,305,Tajikair,Airbus A320
49239,53,52,305,Tajikair,Airbus A320
49240,53,76,305,Tajikair,Airbus A320
49241,53,57,305,Tajikair,Airbus A320
49242,53,56,305,Tajikair,Airbus A320
49243,53,61,305,Tajikair,Airbus A320
49244,53,65,305,Tajikair,Airbus A320
49245,53,66,305,Tajikair,Airbus A320
49246,53,71,305,Tajikair,Airbus A320
49247,53,548,305,Tajikair,Airbus A320
49248,53,75,305,Tajikair,Airbus A320
49249,53,85,305,Tajikair,Airbus A320
49250,53,77,305,Tajikair,Airbus A320
49251,53,86,305,Tajikair,Airbus A320
49252,535,538,305,Tajikair,Airbus A320
49253,535,544,305,Tajikair,Airbus A320
49254,536,543,305,Tajikair,Airbus A320
49255,536,548,305,Tajikair,Airbus A320
49256,1778,548,305,Tajikair,Airbus A320
49257,90,733,305,Tajikair,Airbus A320
49258,732,733,305,Tajikair,Airbus A320
49259,537,546,305,Tajikair,Airbus A320
49260,537,548,305,Tajikair,Airbus A320
49261,734,733,305,Tajikair,Airbus A320
49262,52,53,305,Tajikair,Airbus A320
49263,733,760,305,Tajikair,Airbus A320
49264,733,90,305,Tajikair,Airbus A320
49265,733,732,305,Tajikair,Airbus A320
49266,733,734,305,Tajikair,Airbus A320
49267,733,736,305,Tajikair,Airbus A320
49268,733,738,305,Tajikair,Airbus A320
49269,733,740,305,Tajikair,Airbus A320
49270,733,768,305,Tajikair,Airbus A320
49271,733,744,305,Tajikair,Airbus A320
49272,733,759,305,Tajikair,Airbus A320
49273,733,748,305,Tajikair,Airbus A320
49274,733,751,305,Tajikair,Airbus A320
49275,733,762,305,Tajikair,Airbus A320
49276,733,765,305,Tajikair,Airbus A320
49277,76,53,305,Tajikair,Airbus A320
49278,538,544,305,Tajikair,Airbus A320
49279,538,548,305,Tajikair,Airbus A320
49280,736,760,305,Tajikair,Airbus A320
49281,736,733,305,Tajikair,Airbus A320
49282,736,853,305,Tajikair,Airbus A320
49283,57,53,305,Tajikair,Airbus A320
49284,57,1788,305,Tajikair,Airbus A320
49285,57,548,305,Tajikair,Airbus A320
49286,56,53,305,Tajikair,Airbus A320
49287,738,733,305,Tajikair,Airbus A320
49288,740,733,305,Tajikair,Airbus A320
49289,1504,1788,305,Tajikair,Airbus A320
49290,768,733,305,Tajikair,Airbus A320
49291,54,333,305,Tajikair,Airbus A320
49292,333,54,305,Tajikair,Airbus A320
49293,345,2695,305,Tajikair,Airbus A320
49294,61,53,305,Tajikair,Airbus A320
49295,543,535,305,Tajikair,Airbus A320
49296,543,536,305,Tajikair,Airbus A320
49297,543,241,305,Tajikair,Airbus A320
49298,543,242,305,Tajikair,Airbus A320
49299,744,733,305,Tajikair,Airbus A320
49300,1788,57,305,Tajikair,Airbus A320
49301,1788,1504,305,Tajikair,Airbus A320
49302,1788,2548,305,Tajikair,Airbus A320
49303,1788,839,305,Tajikair,Airbus A320
49304,1788,1795,305,Tajikair,Airbus A320
49305,1788,853,305,Tajikair,Airbus A320
49306,241,543,305,Tajikair,Airbus A320
49307,544,535,305,Tajikair,Airbus A320
49308,544,538,305,Tajikair,Airbus A320
49309,2104,848,305,Tajikair,Airbus A320
49310,759,733,305,Tajikair,Airbus A320
49311,759,853,305,Tajikair,Airbus A320
49312,65,53,305,Tajikair,Airbus A320
49313,539,546,305,Tajikair,Airbus A320
49314,878,547,305,Tajikair,Airbus A320
49315,748,733,305,Tajikair,Airbus A320
49316,2695,345,305,Tajikair,Airbus A320
49317,66,53,305,Tajikair,Airbus A320
49318,751,733,305,Tajikair,Airbus A320
49319,546,537,305,Tajikair,Airbus A320
49320,546,539,305,Tajikair,Airbus A320
49321,546,547,305,Tajikair,Airbus A320
49322,546,548,305,Tajikair,Airbus A320
49323,839,1788,305,Tajikair,Airbus A320
49324,547,546,305,Tajikair,Airbus A320
